file_names,steering,throttle,Angles,Norm_angles
02_10__00_08_37_44.jpg,1478,1470,-0.61,-0.06
02_10__00_08_37_54.jpg,1478,1464,-0.61,-0.06
02_10__00_08_37_65.jpg,1478,1466,-0.61,-0.06
02_10__00_08_37_75.jpg,1478,1467,-0.61,-0.06
02_10__00_08_37_75.jpg,1478,1467,-0.61,-0.06
02_10__00_08_37_85.jpg,1478,1467,-0.61,-0.06
02_10__00_08_37_96.jpg,1478,1473,-0.61,-0.06
02_10__00_08_38_08.jpg,1478,1479,-0.61,-0.06
02_10__00_08_38_17.jpg,1478,1471,-0.61,-0.06
02_10__00_08_38_27.jpg,1478,1474,-0.61,-0.06
02_10__00_08_38_27.jpg,1472,1479,-1.13,-0.07
02_10__00_08_38_37.jpg,1471,1484,-1.22,-0.08
02_10__00_08_38_48.jpg,1472,1484,-1.13,-0.07
02_10__00_08_38_58.jpg,1471,1509,-1.22,-0.08
02_10__00_08_38_69.jpg,1472,1510,-1.13,-0.07
02_10__00_08_38_79.jpg,1472,1510,-1.13,-0.07
02_10__00_08_38_79.jpg,1472,1510,-1.13,-0.07
02_10__00_08_38_89.jpg,1472,1523,-1.13,-0.07
02_10__00_08_39_00.jpg,1477,1532,-0.7,-0.06
02_10__00_08_39_10.jpg,1478,1534,-0.61,-0.06
02_10__00_08_39_21.jpg,1478,1531,-0.61,-0.06
02_10__00_08_39_21.jpg,1478,1529,-0.61,-0.06
02_10__00_08_39_31.jpg,1478,1532,-0.61,-0.06
02_10__00_08_39_42.jpg,1478,1532,-0.61,-0.06
02_10__00_08_39_52.jpg,1478,1532,-0.61,-0.06
02_10__00_08_39_62.jpg,1478,1532,-0.61,-0.06
02_10__00_08_39_73.jpg,1478,1532,-0.61,-0.06
02_10__00_08_39_73.jpg,1472,1540,-1.13,-0.07
02_10__00_08_39_83.jpg,1472,1540,-1.13,-0.07
02_10__00_08_39_93.jpg,1472,1538,-1.13,-0.07
02_10__00_08_40_04.jpg,1472,1536,-1.13,-0.07
02_10__00_08_40_14.jpg,1472,1536,-1.13,-0.07
02_10__00_08_40_14.jpg,1472,1536,-1.13,-0.07
02_10__00_08_40_25.jpg,1471,1534,-1.22,-0.08
02_10__00_08_40_35.jpg,1472,1536,-1.13,-0.07
02_10__00_08_40_46.jpg,1471,1535,-1.22,-0.08
02_10__00_08_40_56.jpg,1478,1529,-0.61,-0.06
02_10__00_08_40_67.jpg,1477,1529,-0.7,-0.06
02_10__00_08_40_67.jpg,1478,1529,-0.61,-0.06
02_10__00_08_40_77.jpg,1477,1528,-0.7,-0.06
02_10__00_08_40_87.jpg,1478,1528,-0.61,-0.06
02_10__00_08_40_98.jpg,1477,1528,-0.7,-0.06
02_10__00_08_41_08.jpg,1478,1528,-0.61,-0.06
02_10__00_08_41_18.jpg,1477,1529,-0.7,-0.06
02_10__00_08_41_18.jpg,1478,1532,-0.61,-0.06
02_10__00_08_41_29.jpg,1478,1557,-0.61,-0.06
02_10__00_08_41_39.jpg,1472,1540,-1.13,-0.07
02_10__00_08_41_50.jpg,1472,1540,-1.13,-0.07
02_10__00_08_41_60.jpg,1472,1540,-1.13,-0.07
02_10__00_08_41_71.jpg,1478,1534,-0.61,-0.06
02_10__00_08_41_71.jpg,1478,1534,-0.61,-0.06
02_10__00_08_41_81.jpg,1478,1533,-0.61,-0.06
02_10__00_08_41_91.jpg,1478,1531,-0.61,-0.06
02_10__00_08_42_02.jpg,1476,1527,-0.78,-0.06
02_10__00_08_42_12.jpg,1420,1527,-5.65,-0.22
02_10__00_08_42_23.jpg,1399,1527,-7.48,-0.28
02_10__00_08_42_23.jpg,1400,1526,-7.39,-0.28
02_10__00_08_42_33.jpg,1405,1526,-6.96,-0.26
02_10__00_08_42_44.jpg,1395,1526,-7.83,-0.29
02_10__00_08_42_54.jpg,1349,1526,-11.83,-0.42
02_10__00_08_42_64.jpg,1300,1524,-16.09,-0.56
02_10__00_08_42_75.jpg,1294,1526,-16.61,-0.58
02_10__00_08_42_75.jpg,1257,1525,-19.83,-0.69
02_10__00_08_42_85.jpg,1249,1531,-20.52,-0.71
02_10__00_08_42_95.jpg,1249,1531,-20.52,-0.71
02_10__00_08_43_06.jpg,1249,1531,-20.52,-0.71
02_10__00_08_43_16.jpg,1253,1531,-20.17,-0.7
02_10__00_08_43_27.jpg,1259,1531,-19.65,-0.68
02_10__00_08_43_27.jpg,1265,1531,-19.13,-0.66
02_10__00_08_43_37.jpg,1251,1531,-20.35,-0.7
02_10__00_08_43_48.jpg,1239,1531,-21.39,-0.74
02_10__00_08_43_58.jpg,1231,1531,-22.09,-0.76
02_10__00_08_43_68.jpg,1219,1531,-23.13,-0.79
02_10__00_08_43_68.jpg,1211,1525,-23.83,-0.82
02_10__00_08_43_79.jpg,1205,1525,-24.35,-0.83
02_10__00_08_43_89.jpg,1205,1525,-24.35,-0.83
02_10__00_08_44_00.jpg,1215,1525,-23.48,-0.81
02_10__00_08_44_10.jpg,1219,1525,-23.13,-0.79
02_10__00_08_44_10.jpg,1248,1525,-20.61,-0.71
02_10__00_08_44_20.jpg,1315,1548,-14.78,-0.52
02_10__00_08_44_31.jpg,1351,1530,-11.65,-0.42
02_10__00_08_44_42.jpg,1380,1529,-9.13,-0.34
02_10__00_08_44_52.jpg,1434,1524,-4.43,-0.18
02_10__00_08_44_62.jpg,1476,1524,-0.78,-0.06
02_10__00_08_44_73.jpg,1478,1524,-0.61,-0.06
02_10__00_08_44_73.jpg,1478,1524,-0.61,-0.06
02_10__00_08_44_83.jpg,1478,1524,-0.61,-0.06
02_10__00_08_44_94.jpg,1478,1524,-0.61,-0.06
02_10__00_08_45_04.jpg,1477,1524,-0.7,-0.06
02_10__00_08_45_14.jpg,1470,1524,-1.3,-0.08
02_10__00_08_45_25.jpg,1398,1524,-7.57,-0.28
02_10__00_08_45_25.jpg,1308,1524,-15.39,-0.54
02_10__00_08_45_35.jpg,1250,1524,-20.43,-0.71
02_10__00_08_45_46.jpg,1222,1524,-22.87,-0.79
02_10__00_08_45_56.jpg,1212,1525,-23.74,-0.81
02_10__00_08_45_66.jpg,1205,1523,-24.35,-0.83
02_10__00_08_45_77.jpg,1199,1530,-24.87,-0.85
02_10__00_08_45_77.jpg,1199,1530,-24.87,-0.85
02_10__00_08_45_87.jpg,1203,1531,-24.52,-0.84
02_10__00_08_45_98.jpg,1210,1533,-23.91,-0.82
02_10__00_08_46_08.jpg,1217,1533,-23.3,-0.8
02_10__00_08_46_18.jpg,1217,1533,-23.3,-0.8
02_10__00_08_46_29.jpg,1218,1533,-23.22,-0.8
02_10__00_08_46_29.jpg,1217,1534,-23.3,-0.8
02_10__00_08_46_39.jpg,1215,1534,-23.48,-0.81
02_10__00_08_46_50.jpg,1210,1528,-23.91,-0.82
02_10__00_08_46_60.jpg,1209,1527,-24,-0.82
02_10__00_08_46_71.jpg,1210,1527,-23.91,-0.82
02_10__00_08_46_71.jpg,1210,1528,-23.91,-0.82
02_10__00_08_46_81.jpg,1210,1528,-23.91,-0.82
02_10__00_08_46_91.jpg,1210,1528,-23.91,-0.82
02_10__00_08_47_02.jpg,1211,1528,-23.83,-0.82
02_10__00_08_47_12.jpg,1212,1528,-23.74,-0.81
02_10__00_08_47_23.jpg,1215,1552,-23.48,-0.81
02_10__00_08_47_33.jpg,1220,1534,-23.04,-0.79
02_10__00_08_47_33.jpg,1244,1534,-20.96,-0.72
02_10__00_08_47_44.jpg,1274,1535,-18.35,-0.64
02_10__00_08_47_54.jpg,1298,1529,-16.26,-0.57
02_10__00_08_47_64.jpg,1312,1532,-15.04,-0.53
02_10__00_08_47_75.jpg,1315,1532,-14.78,-0.52
02_10__00_08_47_75.jpg,1310,1531,-15.22,-0.53
02_10__00_08_47_85.jpg,1305,1528,-15.65,-0.55
02_10__00_08_47_95.jpg,1298,1528,-16.26,-0.57
02_10__00_08_48_06.jpg,1296,1528,-16.43,-0.57
02_10__00_08_48_16.jpg,1278,1528,-18,-0.63
02_10__00_08_48_27.jpg,1250,1528,-20.43,-0.71
02_10__00_08_48_27.jpg,1233,1528,-21.91,-0.75
02_10__00_08_48_37.jpg,1217,1528,-23.3,-0.8
02_10__00_08_48_47.jpg,1172,1528,-27.22,-0.93
02_10__00_08_48_58.jpg,1160,1533,-28.26,-0.96
02_10__00_08_48_69.jpg,1160,1533,-28.26,-0.96
02_10__00_08_48_79.jpg,1163,1532,-28,-0.95
02_10__00_08_48_79.jpg,1169,1533,-27.48,-0.94
02_10__00_08_48_89.jpg,1168,1532,-27.57,-0.94
02_10__00_08_49_00.jpg,1240,1533,-21.3,-0.73
02_10__00_08_49_10.jpg,1324,1527,-14,-0.5
02_10__00_08_49_20.jpg,1369,1526,-10.09,-0.37
02_10__00_08_49_20.jpg,1437,1526,-4.17,-0.17
02_10__00_08_49_31.jpg,1478,1525,-0.61,-0.06
02_10__00_08_49_41.jpg,1478,1526,-0.61,-0.06
02_10__00_08_49_51.jpg,1478,1525,-0.61,-0.06
02_10__00_08_49_62.jpg,1471,1531,-1.22,-0.08
02_10__00_08_49_72.jpg,1472,1533,-1.13,-0.07
02_10__00_08_49_72.jpg,1472,1534,-1.13,-0.07
02_10__00_08_49_83.jpg,1472,1536,-1.13,-0.07
02_10__00_08_49_93.jpg,1471,1535,-1.22,-0.08
02_10__00_08_50_04.jpg,1472,1536,-1.13,-0.07
02_10__00_08_50_14.jpg,1472,1537,-1.13,-0.07
02_10__00_08_50_25.jpg,1471,1536,-1.22,-0.08
02_10__00_08_50_25.jpg,1478,1535,-0.61,-0.06
02_10__00_08_50_35.jpg,1478,1530,-0.61,-0.06
02_10__00_08_50_45.jpg,1477,1531,-0.7,-0.06
02_10__00_08_50_56.jpg,1478,1532,-0.61,-0.06
02_10__00_08_50_66.jpg,1478,1533,-0.61,-0.06
02_10__00_08_50_76.jpg,1478,1534,-0.61,-0.06
02_10__00_08_50_76.jpg,1478,1534,-0.61,-0.06
02_10__00_08_50_87.jpg,1477,1534,-0.7,-0.06
02_10__00_08_50_97.jpg,1478,1534,-0.61,-0.06
02_10__00_08_51_08.jpg,1477,1534,-0.7,-0.06
02_10__00_08_51_18.jpg,1471,1540,-1.22,-0.08
02_10__00_08_51_28.jpg,1472,1540,-1.13,-0.07
02_10__00_08_51_28.jpg,1473,1540,-1.04,-0.07
02_10__00_08_51_39.jpg,1513,1540,2.43,0.04
02_10__00_08_51_50.jpg,1545,1540,5.22,0.14
02_10__00_08_51_60.jpg,1568,1539,7.22,0.2
02_10__00_08_51_71.jpg,1572,1532,7.57,0.21
02_10__00_08_51_71.jpg,1483,1538,-0.17,-0.04
02_10__00_08_51_81.jpg,1478,1531,-0.61,-0.06
02_10__00_08_51_91.jpg,1478,1528,-0.61,-0.06
02_10__00_08_52_02.jpg,1478,1528,-0.61,-0.06
02_10__00_08_52_12.jpg,1476,1528,-0.78,-0.06
02_10__00_08_52_23.jpg,1476,1528,-0.78,-0.06
02_10__00_08_52_23.jpg,1470,1528,-1.3,-0.08
02_10__00_08_52_33.jpg,1389,1528,-8.35,-0.31
02_10__00_08_52_43.jpg,1349,1528,-11.83,-0.42
02_10__00_08_52_54.jpg,1364,1528,-10.52,-0.38
02_10__00_08_52_64.jpg,1476,1528,-0.78,-0.06
02_10__00_08_52_64.jpg,1472,1534,-1.13,-0.07
02_10__00_08_52_75.jpg,1471,1534,-1.22,-0.08
02_10__00_08_52_85.jpg,1471,1534,-1.22,-0.08
02_10__00_08_52_95.jpg,1472,1534,-1.13,-0.07
02_10__00_08_53_08.jpg,1472,1535,-1.13,-0.07
02_10__00_08_53_16.jpg,1471,1535,-1.22,-0.08
02_10__00_08_53_16.jpg,1472,1536,-1.13,-0.07
02_10__00_08_53_27.jpg,1472,1537,-1.13,-0.07
02_10__00_08_53_37.jpg,1478,1533,-0.61,-0.06
02_10__00_08_53_47.jpg,1478,1531,-0.61,-0.06
02_10__00_08_53_58.jpg,1475,1531,-0.87,-0.06
02_10__00_08_53_68.jpg,1448,1531,-3.22,-0.14
02_10__00_08_53_68.jpg,1423,1529,-5.39,-0.21
02_10__00_08_53_79.jpg,1426,1529,-5.13,-0.2
02_10__00_08_53_89.jpg,1427,1529,-5.04,-0.2
02_10__00_08_54_00.jpg,1394,1529,-7.91,-0.3
02_10__00_08_54_10.jpg,1355,1528,-11.3,-0.41
02_10__00_08_54_10.jpg,1333,1528,-13.22,-0.47
02_10__00_08_54_20.jpg,1324,1528,-14,-0.5
02_10__00_08_54_31.jpg,1329,1528,-13.57,-0.48
02_10__00_08_54_41.jpg,1339,1534,-12.7,-0.45
02_10__00_08_54_52.jpg,1345,1534,-12.17,-0.44
02_10__00_08_54_62.jpg,1345,1534,-12.17,-0.44
02_10__00_08_54_62.jpg,1345,1534,-12.17,-0.44
02_10__00_08_54_72.jpg,1345,1534,-12.17,-0.44
02_10__00_08_54_83.jpg,1345,1534,-12.17,-0.44
02_10__00_08_54_93.jpg,1352,1534,-11.57,-0.42
02_10__00_08_55_04.jpg,1356,1534,-11.22,-0.4
02_10__00_08_55_14.jpg,1361,1528,-10.78,-0.39
02_10__00_08_55_14.jpg,1355,1528,-11.3,-0.41
02_10__00_08_55_24.jpg,1353,1528,-11.48,-0.41
02_10__00_08_55_35.jpg,1352,1528,-11.57,-0.42
02_10__00_08_55_45.jpg,1352,1528,-11.57,-0.42
02_10__00_08_55_56.jpg,1353,1528,-11.48,-0.41
02_10__00_08_55_66.jpg,1352,1528,-11.57,-0.42
02_10__00_08_55_66.jpg,1352,1528,-11.57,-0.42
02_10__00_08_55_77.jpg,1341,1528,-12.52,-0.45
02_10__00_08_55_87.jpg,1323,1528,-14.09,-0.5
02_10__00_08_55_97.jpg,1319,1551,-14.43,-0.51
02_10__00_08_56_08.jpg,1312,1534,-15.04,-0.53
02_10__00_08_56_19.jpg,1319,1534,-14.43,-0.51
02_10__00_08_56_29.jpg,1318,1534,-14.52,-0.51
02_10__00_08_56_29.jpg,1319,1534,-14.43,-0.51
02_10__00_08_56_39.jpg,1320,1529,-14.35,-0.51
02_10__00_08_56_49.jpg,1318,1528,-14.52,-0.51
02_10__00_08_56_60.jpg,1268,1528,-18.87,-0.65
02_10__00_08_56_60.jpg,1232,1527,-22,-0.76
02_10__00_08_56_71.jpg,1219,1528,-23.13,-0.79
02_10__00_08_56_81.jpg,1215,1528,-23.48,-0.81
02_10__00_08_56_91.jpg,1214,1528,-23.57,-0.81
02_10__00_08_57_01.jpg,1198,1528,-24.96,-0.85
02_10__00_08_57_12.jpg,1191,1528,-25.57,-0.87
02_10__00_08_57_12.jpg,1184,1528,-26.17,-0.89
02_10__00_08_57_22.jpg,1182,1528,-26.35,-0.9
02_10__00_08_57_33.jpg,1182,1528,-26.35,-0.9
02_10__00_08_57_43.jpg,1176,1534,-26.87,-0.92
02_10__00_08_57_53.jpg,1177,1535,-26.78,-0.91
02_10__00_08_57_64.jpg,1180,1535,-26.52,-0.91
02_10__00_08_57_64.jpg,1188,1535,-25.83,-0.88
02_10__00_08_57_74.jpg,1192,1535,-25.48,-0.87
02_10__00_08_57_85.jpg,1198,1535,-24.96,-0.85
02_10__00_08_57_95.jpg,1207,1535,-24.17,-0.83
02_10__00_08_59_70.jpg,1278,1529,-18,-0.63
02_10__00_08_59_70.jpg,1297,1529,-16.35,-0.57
02_10__00_08_59_70.jpg,1303,1529,-15.83,-0.55
02_10__00_08_59_70.jpg,1310,1529,-15.22,-0.53
02_10__00_08_59_70.jpg,1310,1529,-15.22,-0.53
02_10__00_08_59_70.jpg,1307,1529,-15.48,-0.54
02_10__00_08_59_70.jpg,1306,1528,-15.57,-0.55
02_10__00_08_59_70.jpg,1296,1534,-16.43,-0.57
02_10__00_08_59_70.jpg,1296,1534,-16.43,-0.57
02_10__00_08_59_70.jpg,1292,1534,-16.78,-0.59
02_10__00_08_59_70.jpg,1289,1534,-17.04,-0.59
02_10__00_08_59_70.jpg,1287,1534,-17.22,-0.6
02_10__00_08_59_70.jpg,1293,1534,-16.7,-0.58
02_10__00_08_59_70.jpg,1294,1534,-16.61,-0.58
02_10__00_08_59_70.jpg,1294,1534,-16.61,-0.58
02_10__00_08_59_70.jpg,1297,1535,-16.35,-0.57
02_10__00_08_59_70.jpg,1298,1531,-16.26,-0.57
02_10__00_08_59_70.jpg,1298,1531,-16.26,-0.57
02_10__00_08_59_70.jpg,1298,1530,-16.26,-0.57
02_10__00_08_59_70.jpg,1298,1530,-16.26,-0.57
02_10__00_08_59_93.jpg,1297,1530,-16.35,-0.57
02_10__00_09_00_04.jpg,1296,1530,-16.43,-0.57
02_10__00_09_00_14.jpg,1295,1530,-16.52,-0.58
02_10__00_09_00_14.jpg,1294,1530,-16.61,-0.58
02_10__00_09_00_24.jpg,1286,1530,-17.3,-0.6
02_10__00_09_00_35.jpg,1275,1536,-18.26,-0.63
02_10__00_09_00_45.jpg,1279,1536,-17.91,-0.62
02_10__00_09_00_56.jpg,1291,1536,-16.87,-0.59
02_10__00_09_00_56.jpg,1325,1536,-13.91,-0.49
02_10__00_09_00_66.jpg,1326,1536,-13.83,-0.49
02_10__00_09_00_76.jpg,1320,1536,-14.35,-0.51
02_10__00_09_00_87.jpg,1303,1536,-15.83,-0.55
02_10__00_09_00_97.jpg,1293,1536,-16.7,-0.58
02_10__00_09_01_07.jpg,1281,1536,-17.74,-0.62
02_10__00_09_01_07.jpg,1281,1530,-17.74,-0.62
02_10__00_09_01_18.jpg,1282,1530,-17.65,-0.61
02_10__00_09_01_28.jpg,1281,1530,-17.74,-0.62
02_10__00_09_01_39.jpg,1280,1530,-17.83,-0.62
02_10__00_09_01_49.jpg,1278,1530,-18,-0.63
02_10__00_09_01_60.jpg,1252,1530,-20.26,-0.7
02_10__00_09_01_70.jpg,1251,1530,-20.35,-0.7
02_10__00_09_01_80.jpg,1252,1530,-20.26,-0.7
02_10__00_09_01_91.jpg,1245,1535,-20.87,-0.72
02_10__00_09_02_01.jpg,1246,1536,-20.78,-0.72
02_10__00_09_02_01.jpg,1244,1535,-20.96,-0.72
02_10__00_09_02_12.jpg,1237,1536,-21.57,-0.74
02_10__00_09_02_22.jpg,1243,1535,-21.04,-0.73
02_10__00_09_02_33.jpg,1243,1534,-21.04,-0.73
02_10__00_09_02_43.jpg,1235,1534,-21.74,-0.75
02_10__00_09_02_53.jpg,1222,1534,-22.87,-0.79
02_10__00_09_02_53.jpg,1219,1534,-23.13,-0.79
02_10__00_09_02_64.jpg,1212,1528,-23.74,-0.81
02_10__00_09_02_74.jpg,1210,1528,-23.91,-0.82
02_10__00_09_02_85.jpg,1210,1528,-23.91,-0.82
02_10__00_09_02_95.jpg,1215,1528,-23.48,-0.81
02_10__00_09_03_06.jpg,1215,1528,-23.48,-0.81
02_10__00_09_03_06.jpg,1216,1528,-23.39,-0.8
02_10__00_09_03_16.jpg,1218,1528,-23.22,-0.8
02_10__00_09_03_26.jpg,1219,1528,-23.13,-0.79
02_10__00_09_03_37.jpg,1219,1528,-23.13,-0.79
02_10__00_09_03_47.jpg,1218,1528,-23.22,-0.8
02_10__00_09_03_57.jpg,1212,1535,-23.74,-0.81
02_10__00_09_03_57.jpg,1211,1534,-23.83,-0.82
02_10__00_09_03_68.jpg,1211,1533,-23.83,-0.82
02_10__00_09_03_78.jpg,1213,1533,-23.65,-0.81
02_10__00_09_03_89.jpg,1218,1532,-23.22,-0.8
02_10__00_09_03_99.jpg,1219,1532,-23.13,-0.79
02_10__00_09_04_10.jpg,1220,1534,-23.04,-0.79
02_10__00_09_04_20.jpg,1219,1527,-23.13,-0.79
02_10__00_09_04_30.jpg,1218,1527,-23.22,-0.8
02_10__00_09_04_41.jpg,1217,1525,-23.3,-0.8
02_10__00_09_04_51.jpg,1217,1524,-23.3,-0.8
02_10__00_09_04_51.jpg,1217,1525,-23.3,-0.8
02_10__00_09_04_62.jpg,1217,1524,-23.3,-0.8
02_10__00_09_04_72.jpg,1217,1523,-23.3,-0.8
02_10__00_09_04_82.jpg,1217,1523,-23.3,-0.8
02_10__00_09_04_93.jpg,1214,1523,-23.57,-0.81
02_10__00_09_04_93.jpg,1192,1523,-25.48,-0.87
02_10__00_09_05_03.jpg,1162,1546,-28.09,-0.96
02_10__00_09_05_14.jpg,1168,1529,-27.57,-0.94
02_10__00_09_05_24.jpg,1169,1529,-27.48,-0.94
02_10__00_09_05_35.jpg,1218,1529,-23.22,-0.8
02_10__00_09_05_45.jpg,1317,1523,-14.61,-0.51
02_10__00_09_05_55.jpg,1393,1523,-8,-0.3
02_10__00_09_05_55.jpg,1427,1523,-5.04,-0.2
02_10__00_09_05_66.jpg,1434,1523,-4.43,-0.18
02_10__00_09_05_76.jpg,1436,1523,-4.26,-0.18
02_10__00_09_05_87.jpg,1432,1523,-4.61,-0.19
02_10__00_09_05_97.jpg,1406,1546,-6.87,-0.26
02_10__00_09_06_08.jpg,1395,1529,-7.83,-0.29
02_10__00_09_06_18.jpg,1395,1529,-7.83,-0.29
02_10__00_09_06_18.jpg,1400,1529,-7.39,-0.28
02_10__00_09_06_28.jpg,1406,1529,-6.87,-0.26
02_10__00_09_06_39.jpg,1407,1529,-6.78,-0.26
02_10__00_09_06_49.jpg,1415,1526,-6.09,-0.24
02_10__00_09_06_60.jpg,1439,1525,-4,-0.17
02_10__00_09_06_60.jpg,1476,1525,-0.78,-0.06
02_10__00_09_06_70.jpg,1476,1525,-0.78,-0.06
02_10__00_09_06_80.jpg,1477,1525,-0.7,-0.06
02_10__00_09_06_91.jpg,1478,1524,-0.61,-0.06
02_10__00_09_07_01.jpg,1476,1524,-0.78,-0.06
02_10__00_09_07_11.jpg,1469,1530,-1.39,-0.08
02_10__00_09_07_11.jpg,1468,1530,-1.48,-0.08
02_10__00_09_07_22.jpg,1444,1530,-3.57,-0.15
02_10__00_09_07_33.jpg,1418,1530,-5.83,-0.23
02_10__00_09_07_43.jpg,1397,1529,-7.65,-0.29
02_10__00_09_07_53.jpg,1400,1529,-7.39,-0.28
02_10__00_09_07_64.jpg,1402,1527,-7.22,-0.27
02_10__00_09_07_64.jpg,1420,1527,-5.65,-0.22
02_10__00_09_07_74.jpg,1424,1527,-5.3,-0.21
02_10__00_09_07_85.jpg,1428,1527,-4.96,-0.2
02_10__00_09_07_95.jpg,1428,1521,-4.96,-0.2
02_10__00_09_08_05.jpg,1428,1524,-4.96,-0.2
02_10__00_09_08_16.jpg,1429,1526,-4.87,-0.2
02_10__00_09_08_16.jpg,1447,1526,-3.3,-0.14
02_10__00_09_08_26.jpg,1469,1525,-1.39,-0.08
02_10__00_09_08_37.jpg,1475,1528,-0.87,-0.06
02_10__00_09_08_47.jpg,1476,1528,-0.78,-0.06
02_10__00_09_08_57.jpg,1476,1528,-0.78,-0.06
02_10__00_09_08_68.jpg,1476,1551,-0.78,-0.06
02_10__00_09_08_78.jpg,1470,1534,-1.3,-0.08
02_10__00_09_08_78.jpg,1469,1533,-1.39,-0.08
02_10__00_09_08_89.jpg,1472,1533,-1.13,-0.07
02_10__00_09_08_99.jpg,1471,1533,-1.22,-0.08
02_10__00_09_09_09.jpg,1478,1527,-0.61,-0.06
02_10__00_09_09_20.jpg,1478,1527,-0.61,-0.06
02_10__00_09_09_20.jpg,1478,1528,-0.61,-0.06
02_10__00_09_09_30.jpg,1480,1529,-0.43,-0.05
02_10__00_09_09_41.jpg,1551,1529,5.74,0.15
02_10__00_09_09_51.jpg,1588,1529,8.96,0.26
02_10__00_09_09_61.jpg,1619,1552,11.65,0.35
02_10__00_09_09_72.jpg,1633,1535,12.87,0.39
02_10__00_09_09_72.jpg,1638,1535,13.3,0.4
02_10__00_09_09_82.jpg,1644,1535,13.83,0.42
02_10__00_09_09_93.jpg,1648,1535,14.17,0.43
02_10__00_09_10_03.jpg,1650,1529,14.35,0.44
02_10__00_09_10_14.jpg,1656,1529,14.87,0.45
02_10__00_09_10_24.jpg,1676,1529,16.61,0.51
02_10__00_09_10_24.jpg,1716,1529,20.09,0.62
02_10__00_09_10_35.jpg,1736,1528,21.83,0.68
02_10__00_09_10_45.jpg,1782,1528,25.83,0.81
02_10__00_09_10_55.jpg,1805,1551,27.83,0.88
02_10__00_09_10_66.jpg,1810,1534,28.26,0.89
02_10__00_09_10_76.jpg,1809,1535,28.17,0.89
02_10__00_09_10_86.jpg,1793,1535,26.78,0.84
02_10__00_09_10_86.jpg,1763,1534,24.17,0.76
02_10__00_09_10_97.jpg,1739,1534,22.09,0.69
02_10__00_09_11_07.jpg,1737,1534,21.91,0.68
02_10__00_09_11_18.jpg,1726,1528,20.96,0.65
02_10__00_09_11_28.jpg,1718,1528,20.26,0.63
02_10__00_09_11_38.jpg,1715,1528,20,0.62
02_10__00_09_11_38.jpg,1692,1529,18,0.55
02_10__00_09_11_49.jpg,1685,1529,17.39,0.53
02_10__00_09_11_59.jpg,1668,1529,15.91,0.49
02_10__00_09_11_70.jpg,1671,1529,16.17,0.5
02_10__00_09_11_81.jpg,1680,1529,16.96,0.52
02_10__00_09_11_81.jpg,1690,1529,17.83,0.55
02_10__00_09_11_91.jpg,1684,1535,17.3,0.53
02_10__00_09_12_01.jpg,1684,1535,17.3,0.53
02_10__00_09_12_12.jpg,1683,1535,17.22,0.53
02_10__00_09_12_22.jpg,1683,1537,17.22,0.53
02_10__00_09_12_32.jpg,1683,1537,17.22,0.53
02_10__00_09_12_32.jpg,1684,1537,17.3,0.53
02_10__00_09_12_43.jpg,1683,1537,17.22,0.53
02_10__00_09_12_53.jpg,1671,1538,16.17,0.5
02_10__00_09_12_64.jpg,1663,1538,15.48,0.47
02_10__00_09_12_74.jpg,1650,1540,14.35,0.44
02_10__00_09_12_84.jpg,1628,1534,12.43,0.37
02_10__00_09_12_84.jpg,1622,1534,11.91,0.36
02_10__00_09_12_95.jpg,1620,1534,11.74,0.35
02_10__00_09_13_05.jpg,1625,1534,12.17,0.36
02_10__00_09_13_16.jpg,1620,1534,11.74,0.35
02_10__00_09_13_26.jpg,1600,1534,10,0.29
02_10__00_09_13_26.jpg,1563,1534,6.78,0.19
02_10__00_09_13_36.jpg,1528,1534,3.74,0.09
02_10__00_09_13_47.jpg,1495,1534,0.87,-0.01
02_10__00_09_13_57.jpg,1484,1534,-0.09,-0.04
02_10__00_09_13_68.jpg,1485,1534,0,-0.04
02_10__00_09_13_78.jpg,1486,1534,0.09,-0.03
02_10__00_09_13_89.jpg,1489,1557,0.35,-0.02
02_10__00_09_13_89.jpg,1486,1539,0.09,-0.03
02_10__00_09_13_99.jpg,1484,1538,-0.09,-0.04
02_10__00_09_14_10.jpg,1472,1538,-1.13,-0.07
02_10__00_09_14_20.jpg,1476,1533,-0.78,-0.06
02_10__00_09_14_30.jpg,1449,1528,-3.13,-0.14
02_10__00_09_14_30.jpg,1387,1529,-8.52,-0.32
02_10__00_09_14_40.jpg,1293,1535,-16.7,-0.58
02_10__00_09_14_51.jpg,1235,1534,-21.74,-0.75
02_10__00_09_14_62.jpg,1187,1534,-25.91,-0.89
02_10__00_09_14_72.jpg,1166,1528,-27.74,-0.95
02_10__00_09_14_82.jpg,1155,1528,-28.7,-0.98
02_10__00_09_14_82.jpg,1150,1528,-29.13,-0.99
02_10__00_09_14_93.jpg,1149,1528,-29.22,-0.99
02_10__00_09_15_03.jpg,1148,1528,-29.3,-1
02_10__00_09_15_14.jpg,1150,1528,-29.13,-0.99
02_10__00_09_15_24.jpg,1150,1528,-29.13,-0.99
02_10__00_09_15_34.jpg,1151,1529,-29.04,-0.99
02_10__00_09_15_34.jpg,1152,1529,-28.96,-0.99
02_10__00_09_15_45.jpg,1156,1529,-28.61,-0.97
02_10__00_09_15_55.jpg,1156,1535,-28.61,-0.97
02_10__00_09_15_66.jpg,1160,1535,-28.26,-0.96
02_10__00_09_15_76.jpg,1171,1535,-27.3,-0.93
